,,,"Ottawa, Census division [Census division], Ontario",,,,,,"Ontario [Province]"
"Topic","Characteristics","Note","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female","Total","Flag_Total","Male","Flag_Male","Female","Flag_Female"
,    *income from government sources  such as social assistance  child benefits  Employment Insurance benefits  Old Age Security benefits  Canada Pension Plan and Québec Pension Plan benefits and disability income.
,Receipts excluded from this income definition are:
,    *one-time receipts  such as lottery winnings  gambling winnings  cash inheritances  lump-sum insurance settlements and tax-free savings account (TFSA) or registered retirement savings plan (RRSP) withdrawals;
,    *capital gains because they are not by their nature regular and recurring. It is further assumed that they are more relevant to the concept of wealth than the concept of income;
,    *employers' contributions to registered pension plans  Canada Pension Plan  Québec Pension Plan and Employment Insurance;
,    *voluntary inter-household transfers  imputed rent  goods and services produced for barter and goods produced for own consumption.
,After-tax income - Total income less income taxes of the statistical unit during a specified reference period. Income taxes refers to the sum of federal income taxes  provincial and territorial income taxes  less abatement where applicable. Provincial and territorial income taxes include health care premiums in certain jurisdictions. Abatement reduces the federal income taxes payable by persons residing in Quebec or in certain self-governing Yukon First Nation settlement lands.
,For the 2016 Census  the reference period is the calendar year 2015 for all income variables.
,Average income - Average income of a specified group is calculated by dividing the aggregate income of that group by the number of units in that group. Average incomes of households are calculated for all units  whether or not they had income.
36, Total income - The sum of certain incomes (in cash and  in some circumstances  in kind) of the statistical unit during a specified reference period. The components used to calculate total income vary between:
,    *statistical units of social statistical programs such as persons  private households  census families and economic families;
,    *statistical units of business statistical programs such as enterprises  companies  establishments and locations;
,    *statistical units of farm statistical programs such as farm operator and farm family.
,In the context of persons  total income refers to receipts from certain sources  before income taxes and deductions  during a specified reference period.
,In the context of census families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.
,In the context of economic families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.
,In the context of households  total income refers to receipts from certain sources of all household members  before income taxes and deductions  during a specified reference period.
,The monetary receipts included are those that tend to be of a regular and recurring nature. Receipts that are included as income are:
,    *employment income from wages  salaries  tips  commissions and net income from self-employment (for both unincorporated farm and non-farm activities);
,    *income from investment sources  such as dividends and interest on bonds  accounts  guaranteed investment certificates (GICs) and mutual funds;
,    *income from employer and personal pension sources  such as private pensions and payments from annuities and registered retirement income funds (RRIFs);
,    *other regular cash income  such as child support payments received  spousal support payments (alimony) received and scholarships;
,    *income from government sources  such as social assistance  child benefits  Employment Insurance benefits  Old Age Security benefits  Canada Pension Plan and Québec Pension Plan benefits and disability income.
,Receipts excluded from this income definition are:
,    *one-time receipts  such as lottery winnings  gambling winnings  cash inheritances  lump-sum insurance settlements and tax-free savings account (TFSA) or registered retirement savings plan (RRSP) withdrawals;
,    *capital gains because they are not by their nature regular and recurring. It is further assumed that they are more relevant to the concept of wealth than the concept of income;
,    *employers' contributions to registered pension plans  Canada Pension Plan  Québec Pension Plan and Employment Insurance;
,    *voluntary inter-household transfers  imputed rent  goods and services produced for barter and goods produced for own consumption.
,For the 2016 Census  the reference period is the calendar year 2015 for all income variables.
37, Total income - The sum of certain incomes (in cash and  in some circumstances  in kind) of the statistical unit during a specified reference period. The components used to calculate total income vary between:
,    *statistical units of social statistical programs such as persons  private households  census families and economic families;
,    *statistical units of business statistical programs such as enterprises  companies  establishments and locations;
,    *statistical units of farm statistical programs such as farm operator and farm family.
,In the context of persons  total income refers to receipts from certain sources  before income taxes and deductions  during a specified reference period.
,In the context of census families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.
,In the context of economic families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.
,In the context of households  total income refers to receipts from certain sources of all household members  before income taxes and deductions  during a specified reference period.
,The monetary receipts included are those that tend to be of a regular and recurring nature. Receipts that are included as income are:
,    *employment income from wages  salaries  tips  commissions and net income from self-employment (for both unincorporated farm and non-farm activities);
,    *income from investment sources  such as dividends and interest on bonds  accounts  guaranteed investment certificates (GICs) and mutual funds;
,    *income from employer and personal pension sources  such as private pensions and payments from annuities and registered retirement income funds (RRIFs);
,    *other regular cash income  such as child support payments received  spousal support payments (alimony) received and scholarships;
,    *income from government sources  such as social assistance  child benefits  Employment Insurance benefits  Old Age Security benefits  Canada Pension Plan and Québec Pension Plan benefits and disability income.
,Receipts excluded from this income definition are:
,    *one-time receipts  such as lottery winnings  gambling winnings  cash inheritances  lump-sum insurance settlements and tax-free savings account (TFSA) or registered retirement savings plan (RRSP) withdrawals;
,    *capital gains because they are not by their nature regular and recurring. It is further assumed that they are more relevant to the concept of wealth than the concept of income;
,    *employers' contributions to registered pension plans  Canada Pension Plan  Québec Pension Plan and Employment Insurance;
,    *voluntary inter-household transfers  imputed rent  goods and services produced for barter and goods produced for own consumption.
,After-tax income - Total income less income taxes of the statistical unit during a specified reference period. Income taxes refers to the sum of federal income taxes  provincial and territorial income taxes  less abatement where applicable. Provincial and territorial income taxes include health care premiums in certain jurisdictions. Abatement reduces the federal income taxes payable by persons residing in Quebec or in certain self-governing Yukon First Nation settlement lands.
,For the 2016 Census  the reference period is the calendar year 2015 for all income variables.
,Median income - The median income of a specified group is the amount that divides the income distribution of that group into two halves  i.e.  the incomes of half of the units in that group are below the median  while those of the other half are above the median. Median incomes of families are calculated for all units  whether or not they had income.
,Economic family structure - The combination of relatives that comprise a family. Classification on this variable considers the presence or absence of: married spouses or common-law partners; children; and other relatives. For more information  refer to the variable 'economic family structure ' Dictionary  Census of Population  2016.
38, Total income - The sum of certain incomes (in cash and  in some circumstances  in kind) of the statistical unit during a specified reference period. The components used to calculate total income vary between:
,    *statistical units of social statistical programs such as persons  private households  census families and economic families;
,    *statistical units of business statistical programs such as enterprises  companies  establishments and locations;
,    *statistical units of farm statistical programs such as farm operator and farm family.
,In the context of persons  total income refers to receipts from certain sources  before income taxes and deductions  during a specified reference period.
,In the context of census families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.
,In the context of economic families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.
,In the context of households  total income refers to receipts from certain sources of all household members  before income taxes and deductions  during a specified reference period.
,The monetary receipts included are those that tend to be of a regular and recurring nature. Receipts that are included as income are:
,    *employment income from wages  salaries  tips  commissions and net income from self-employment (for both unincorporated farm and non-farm activities);
,    *income from investment sources  such as dividends and interest on bonds  accounts  guaranteed investment certificates (GICs) and mutual funds;
,    *income from employer and personal pension sources  such as private pensions and payments from annuities and registered retirement income funds (RRIFs);
,    *other regular cash income  such as child support payments received  spousal support payments (alimony) received and scholarships;
,    *income from government sources  such as social assistance  child benefits  Employment Insurance benefits  Old Age Security benefits  Canada Pension Plan and Québec Pension Plan benefits and disability income.
,Receipts excluded from this income definition are:
,    *one-time receipts  such as lottery winnings  gambling winnings  cash inheritances  lump-sum insurance settlements and tax-free savings account (TFSA) or registered retirement savings plan (RRSP) withdrawals;
,    *capital gains because they are not by their nature regular and recurring. It is further assumed that they are more relevant to the concept of wealth than the concept of income;
,    *employers' contributions to registered pension plans  Canada Pension Plan  Québec Pension Plan and Employment Insurance;
,    *voluntary inter-household transfers  imputed rent  goods and services produced for barter and goods produced for own consumption.
,After-tax income - Total income less income taxes of the statistical unit during a specified reference period. Income taxes refers to the sum of federal income taxes  provincial and territorial income taxes  less abatement where applicable. Provincial and territorial income taxes include health care premiums in certain jurisdictions. Abatement reduces the federal income taxes payable by persons residing in Quebec or in certain self-governing Yukon First Nation settlement lands.
,For the 2016 Census  the reference period is the calendar year 2015 for all income variables.
,Average income - The average income of a specified group is calculated by dividing the aggregate income of that group by the number of units in that group. Average incomes of families are calculated for all units  whether or not they had income.
,Economic family structure - The combination of relatives that comprise a family. Classification on this variable considers the presence or absence of: married spouses or common-law partners; children; and other relatives. For more information  refer to the variable "economic family structure " Dictionary  Census of Population  2016.
39, Calculation includes persons not in economic families without income (with an income of zero).
40, Total income - The sum of certain incomes (in cash and  in some circumstances  in kind) of the statistical unit during a specified reference period. The components used to calculate total income vary between:
,    *statistical units of social statistical programs such as persons  private households  census families and economic families;
,    *statistical units of business statistical programs such as enterprises  companies  establishments and locations;
,    *statistical units of farm statistical programs such as farm operator and farm family.
,In the context of persons  total income refers to receipts from certain sources  before income taxes and deductions  during a specified reference period.
,In the context of census families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.
,In the context of economic families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.
,In the context of households  total income refers to receipts from certain sources of all household members  before income taxes and deductions  during a specified reference period.
,The monetary receipts included are those that tend to be of a regular and recurring nature. Receipts that are included as income are:
,    *employment income from wages  salaries  tips  commissions and net income from self-employment (for both unincorporated farm and non-farm activities);
,    *income from investment sources  such as dividends and interest on bonds  accounts  guaranteed investment certificates (GICs) and mutual funds;
,    *income from employer and personal pension sources  such as private pensions and payments from annuities and registered retirement income funds (RRIFs);
,    *other regular cash income  such as child support payments received  spousal support payments (alimony) received and scholarships;
,    *income from government sources  such as social assistance  child benefits  Employment Insurance benefits  Old Age Security benefits  Canada Pension Plan and Québec Pension Plan benefits and disability income.
,Receipts excluded from this income definition are:
,    *one-time receipts  such as lottery winnings  gambling winnings  cash inheritances  lump-sum insurance settlements and tax-free savings account (TFSA) or registered retirement savings plan (RRSP) withdrawals;
,    *capital gains because they are not by their nature regular and recurring. It is further assumed that they are more relevant to the concept of wealth than the concept of income;
,    *employers' contributions to registered pension plans  Canada Pension Plan  Québec Pension Plan and Employment Insurance;
,    *voluntary inter-household transfers  imputed rent  goods and services produced for barter and goods produced for own consumption.
,After-tax income - Total income less income taxes of the statistical unit during a specified reference period. Income taxes refers to the sum of federal income taxes  provincial and territorial income taxes  less abatement where applicable. Provincial and territorial income taxes include health care premiums in certain jurisdictions. Abatement reduces the federal income taxes payable by persons residing in Quebec or in certain self-governing Yukon First Nation settlement lands.
,For the 2016 Census  the reference period is the calendar year 2015 for all income variables.
,Average income - Average income of a specified group is calculated by dividing the aggregate income of that group by the number of units in that group. Average incomes of persons not in families are calculated for all units  whether or not they had income.
41, Calculation includes persons not in economic families without income (with an income of zero).
42, Economic family after-tax income decile group - The economic family income decile group provides a rough ranking of the economic situation of a person based on his or her relative position in the Canadian distribution of the adjusted after-tax income of economic families for all persons in private households.
,Using data from the 2016 Census of Population  the population in private households is sorted according to its adjusted after-tax family income and then divided into 10 equal groups each containing 10% of the population. The decile cut-points are the levels of adjusted after-tax family income that define the 10 groups.
,For the 2016 Census  the reference period is the calendar year 2015 for all income variables.
43, Low-income status - The income situation of the statistical unit in relation to a specific low-income line in a reference year. Statistical units with income that is below the low-income line are considered to be in low income.
,For the 2016 Census  the reference period is the calendar year 2015 for all income variables.
,The low-income concepts are not applied in the territories and in certain areas based on census subdivision type (such as Indian reserves). The existence of substantial in-kind transfers (such as subsidized housing and First Nations band housing) and sizeable barter economies or consumption from own production (such as product from hunting  farming or fishing) could make the interpretation of low-income statistics more difficult in these situations.
,Low-income measure  after tax (LIM-AT) - The Low-income measure  after tax  refers to a fixed percentage (50%) of median-adjusted after-tax income of private households. The household after-tax income is adjusted by an equivalence scale to take economies of scale into account. This adjustment for different household sizes reflects the fact that a household's needs increase  but at a decreasing rate  as the number of members increases.
,Using data from the 2016 Census of Population  the line applicable to a household is defined as half the Canadian median of the adjusted household after-tax income multiplied by the square root of household size. The median is determined based on all persons in private households where low-income concepts are applicable. Thresholds for specific household sizes are presented in Table 4.2 Low-income measures thresholds (LIM-AT and LIM-BT) for private households of Canada  2015  Dictionary  Census of Population  2016.
,When the unadjusted after-tax income of household pertaining to a person falls below the threshold applicable to the person based on household size  the person is considered to be in low income according to LIM-AT. Since the LIM-AT threshold and household income are unique within each household  low-income status based on LIM-AT can also be reported for households.
,Low-income cut-offs  after tax (LICO-AT) - The Low-income cut-offs  after tax refers to an income threshold  defined using 1992 expenditure data  below which economic families or persons not in economic families would likely have devoted a larger share of their after-tax income than average to the necessities of food  shelter and clothing. More specifically  the thresholds represented income levels at which these families or persons were expected to spend 20 percentage points or more of their after-tax income than average on food  shelter and clothing. These thresholds have been adjusted to current dollars using the all-items Consumer Price Index (CPI).
,The LICO-AT has 35 cut-offs varying by seven family sizes and five different sizes of area of residence to account for economies of scale and potential differences in cost of living in communities of different sizes. These thresholds are presented in Table 4.3 Low-income cut-offs  after tax (LICO-AT - 1992 base) for economic families and persons not in economic families  2015  Dictionary  Census of Population  2016.
,When the after-tax income of an economic family member or a person not in an economic family falls below the threshold applicable to the person  the person is considered to be in low income according to LICO-AT. Since the LICO-AT threshold and family income are unique within each economic family  low-income status based on LICO-AT can also be reported for economic families.
,Prevalence of low income - The proportion or percentage of units whose income falls below a specified low-income line.
44, 'Knowledge of official languages' refers to whether the person can conduct a conversation in English only  French only  in both or in neither language. For a child who has not yet learned to speak  this includes languages that the child is learning to speak at home.
,'Knowledge of non-official languages' refers to whether the person can conduct a conversation in a language other than English or French. For a child who has not yet learned to speak  this includes languages that the child is learning to speak at home. The number of languages that can be reported may vary between surveys  depending on the objectives of the survey.
,For more information on language variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Languages Reference Guide  Census of Population  2016.
,This is a total population count. The sum of the languages in this table is greater than the total population count because a person may report more than one language in the census.
,n.i.e. = not included elsewhere
,n.o.s. = not otherwise specified
45, 'Citizenship' refers to the country where the person has citizenship. A person may have more than one citizenship. A person may be stateless  that is  they may have no citizenship. Citizenship can be by birth or naturalization.
,For more information on citizenship variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Place of Birth  Generation Status  Citizenship and Immigration Reference Guide  Census of Population  2016.
46, 'Canadian citizens' includes persons who are citizens of Canada only and persons who are citizens of Canada and at least one other country.
47, 'Not Canadian citizens' includes persons who are not citizens of Canada. They may be citizens of one or more other countries. Persons who are stateless are included in this category.
48, Immigrant status refers to whether the person is a non-immigrant  an immigrant or a non-permanent resident.
,Period of immigration refers to the period in which the immigrant first obtained landed immigrant or permanent resident status.
,For more information on immigration variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Place of Birth  Generation Status  Citizenship and Immigration Reference Guide  Census of Population  2016.
49, 'Non-immigrants' includes persons who are Canadian citizens by birth.
50, 'Immigrants' includes persons who are  or who have ever been  landed immigrants or permanent residents. Such persons have been granted the right to live in Canada permanently by immigration authorities. Immigrants who have obtained Canadian citizenship by naturalization are included in this category. In the 2016 Census of Population  'Immigrants' includes immigrants who landed in Canada on or prior to May 10  2016.
51, Includes immigrants who landed in Canada on or prior to May 10  2016.
52, 'Non-permanent residents' includes persons from another country who have a work or study permit or who are refugee claimants  and their family members sharing the same permit and living in Canada with them.
53, 'Age at immigration' refers to the age at which an immigrant first obtained landed immigrant or permanent resident status.
,'Immigrant' refers to a person who is  or who has ever been  a landed immigrant or permanent resident. Such a person has been granted the right to live in Canada permanently by immigration authorities. Immigrants who have obtained Canadian citizenship by naturalization are included in this group. In the 2016 Census of Population  'Immigrant' includes immigrants who landed in Canada on or prior to May 10  2016.
,For more information on immigration variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Place of Birth  Generation Status  Citizenship and Immigration Reference Guide  Census of Population  2016.
54, 'Recent immigrant' refers to an immigrant who first obtained his or her landed immigrant or permanent resident status between January 1  2011 and May 10  2016.
,'Immigrant' refers to a person who is  or who has ever been  a landed immigrant or permanent resident. Such a person has been granted the right to live in Canada permanently by immigration authorities. Immigrants who have obtained Canadian citizenship by naturalization are included in this group.
,The places of birth selected are the most frequently reported by recent immigrants at the Canada level.
,'Place of birth' refers to the name of the geographic location where the person was born. The geographic location is specified according to geographic boundaries current at the time of data collection  not the geographic boundaries at the time of birth. In the 2016 Census of Population  the geographic location refers to a country if the person was born outside Canada.
,For more information on immigration and place of birth variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Place of Birth  Generation Status  Citizenship and Immigration Reference Guide  Census of Population  2016.
55, The official name of United States is United States of America.
56, Ireland is also referred to as Republic of Ireland.
57, Serbia excludes Kosovo.
58, The official name of United Kingdom is United Kingdom of Great Britain and Northern Ireland. United Kingdom includes Scotland  Wales  England and Northern Ireland (excludes Isle of Man  the Channel Islands and British Overseas Territories).
59, China excludes Hong Kong and Macao.
60, The full name of Hong Kong is the Hong Kong Special Administrative Region of China.
61, The official name of Iran is Islamic Republic of Iran.
62, The official name of South Korea is Republic of Korea.
63, The official name of Syria is Syrian Arab Republic.
64, The category 'Oceania and other' includes places of birth in Oceania and responses not included elsewhere  such as 'born at sea.'
65, The official name of Venezuela is Bolivarian Republic of Venezuela.
66, The official name of Moldova is Republic of Moldova.
67, The category 'Other places of birth' includes other places of birth in Oceania and responses not included elsewhere  such as 'born at sea.'
68, Generation status refers to whether or not the person or the person's parents were born in Canada.
,For more information on generation status variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Place of Birth  Generation Status  Citizenship and Immigration Reference Guide  Census of Population  2016.
69, 'First generation' includes persons who were born outside Canada. For the most part  these are people who are now  or once were  immigrants to Canada.
70, 'Second generation' includes persons who were born in Canada and had at least one parent born outside Canada. For the most part  these are the children of immigrants.
71, 'Third generation or more' includes persons who were born in Canada with both parents born in Canada.
72, 'Admission category' refers to the name of the immigration program or group of programs under which an immigrant has been granted for the first time the right to live in Canada permanently by immigration authorities.
,'Applicant type' refers to whether an immigrant was identified as the principal applicant  the spouse or the dependant on the application for permanent residence.
,'Immigrant' refers to a person who is  or who has ever been  a landed immigrant or permanent resident. Such a person has been granted the right to live in Canada permanently by immigration authorities. Immigrants who have obtained Canadian citizenship by naturalization are included in this group.In the 2016 Census of Population  data on admission category and applicant type are available for immigrants who landed in Canada between January 1  1980 and May 10  2016.
,For more information on immigration variables  including information on their classifications  data quality and their comparability with other sources of data  please refer to the Place of Birth  Generation Status  Citizenship and Immigration Reference Guide  Census of Population  2016.
73, 'Economic immigrants' includes immigrants who have been selected for their ability to contribute to Canada's economy through their ability to meet labour market needs  to own and manage or to build a business  to make a substantial investment  to create their own employment or to meet specific provincial or territorial labour market needs.
74, 'Principal applicants' includes immigrants who were identified as the principal applicant on the application for permanent residence.
75, 'Secondary applicants' includes immigrants who were identified as the married spouse  the common-law or conjugal partner or the dependant of the principal applicant on the application for permanent residence.
76, 'Immigrants sponsored by family' includes immigrants who were sponsored by a Canadian citizen or permanent resident and were granted permanent resident status on the basis of their relationship either as the spouse  partner  parent  grand-parent  child or other relative of this sponsor. The terms 'family class' or 'family reunification' are sometimes used to refer to this category.
77, 'Refugees' includes immigrants who were granted permanent resident status on the basis of a well-founded fear of returning to their home country. This category includes persons who had a well-founded fear of persecution for reasons of race  religion  nationality  membership in particular social group or for political opinion (Geneva Convention refugees) as well as persons who had been seriously and personally affected by civil war or armed conflict  or have suffered a massive violation of human rights. Some refugees were in Canada when they applied for refugee protection for themselves and their family members (either with them in Canada or abroad). Others were abroad and were referred for resettlement to Canada by the United Nations Refugee Agency  another designated referral organization or private sponsors.
78, 'Other immigrants' includes immigrants who were granted permanent resident status under a program that does not fall under the economic immigrants  the immigrants sponsored by family or the refugee categories.
79, Aboriginal identity refers to whether the person identified with the Aboriginal peoples of Canada. This includes those who are First Nations (North American Indian)  Métis or Inuk (Inuit) and/or those who are Registered or Treaty Indians (that is  registered under the Indian Act of Canada) and/or those who have membership in a First Nation or Indian band. Aboriginal peoples of Canada are defined in the Constitution Act  1982  section 35 (2) as including the Indian  Inuit and Métis peoples of Canada.
,Users should be aware that the estimates associated with this variable are more affected than most by the incomplete enumeration of certain Indian reserves and Indian settlements in the 2016 Census of Population. For more information on Aboriginal variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  refer to the Aboriginal Peoples Reference Guide  Census of Population  2016 and the Aboriginal Peoples Technical Report  Census of Population  2016.
80, 'Aboriginal identity' includes persons who are First Nations (North American Indian)  Métis or Inuk (Inuit) and/or those who are Registered or Treaty Indians (that is  registered under the Indian Act of Canada) and/or those who have membership in a First Nation or Indian band. Aboriginal peoples of Canada are defined in the Constitution Act  1982  section 35 (2) as including the Indian  Inuit and Métis peoples of Canada.
81, 'Single Aboriginal responses' includes persons who are in only one Aboriginal group  that is First Nations (North American Indian)  Métis or Inuk (Inuit).
82, Users should be aware that the estimates associated with this variable are more affected than most by the incomplete enumeration of certain Indian reserves and Indian settlements in the 2016 Census of Population. For additional information  refer to the Aboriginal Peoples Reference Guide  Census of Population  2016.
83, 'Multiple Aboriginal responses' includes persons who are any two or all three of the following: First Nations (North American Indian)  Métis or Inuk (Inuit).
84, 'Aboriginal responses not included elsewhere' includes persons who are not First Nations (North American Indian)  Métis or Inuk (Inuit) but who have Registered or Treaty Indian status and/or Membership in a First Nation or Indian band.
85, Registered or Treaty Indian status refers to whether or not a person is a Registered or Treaty Indian. Registered Indians are persons who are registered under the Indian Act of Canada. Treaty Indians are persons who belong to a First Nation or Indian band that signed a treaty with the Crown. Registered or Treaty Indians are sometimes also called Status Indians.
,Users should be aware that the estimates associated with this variable are more affected than most by the incomplete enumeration of certain Indian reserves and Indian settlements in the Census of Population. For more information on Aboriginal variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  please refer to the Aboriginal Peoples Reference Guide  Census of Population  2016 and the Aboriginal Peoples Technical Report  Census of Population  2016.
86, 'Registered or Treaty Indian Status' includes persons who are a Registered or Treaty Indian. Registered Indians are persons who are registered under the Indian Act of Canada. Treaty Indians are persons who belong to a First Nation or Indian band that signed a treaty with the Crown. Registered or Treaty Indians are sometimes also called Status Indians.
87, Aboriginal ancestry refers to whether a person has ancestry associated with the Aboriginal peoples of Canada  that is  First Nations (North American Indian)  Métis  and Inuit. Aboriginal peoples of Canada are defined in the Constitution Act  1982  section 35 (2) as including the Indian  Inuit and Métis peoples of Canada. Ancestry refers to the ethnic or cultural origins of the person's ancestors  an ancestor being usually more distant than a grandparent. A person can have more than one ethnic or cultural origin.
,Users should be aware that the estimates associated with this variable are more affected than most by the incomplete enumeration of certain Indian reserves and Indian settlements in the Census of Population.
,For more information on Aboriginal variables  including information on their classifications  the questions from which they are derived  data quality and their comparability with other sources of data  refer to the Aboriginal Peoples Reference Guide  Census of Population  2016 and the Aboriginal Peoples Technical Report  Census of Population  2016.
88, 'Aboriginal ancestry (only)' includes persons who have First Nations (North American Indian)  Métis and/or Inuit ancestry. It excludes persons with non-Aboriginal ancestry.
89, 'Single Aboriginal ancestry (only)' includes persons who have only one of First Nations (North American Indian)  Métis or Inuit ancestry. It excludes persons with non-Aboriginal ancestry.
90, 'Multiple Aboriginal ancestries (only)' includes persons who have two or more of First Nations (North American Indian)  Métis and Inuit ancestries. It excludes persons with non-Aboriginal ancestry.
91, 'Aboriginal and non-Aboriginal ancestries' includes persons who have First Nations (North American Indian)  Métis and/or Inuit ancestry  as well as non-Aboriginal ancestry.
92, 'Single Aboriginal and non-Aboriginal ancestries' includes persons who have First Nations (North American Indian)  Métis or Inuit ancestry  as well as non-Aboriginal ancestry.
93, 'Multiple Aboriginal and non-Aboriginal ancestries' includes persons who have two or more of First Nations (North American Indian)  Métis and Inuit ancestries  as well as non-Aboriginal ancestry.
94, 'Non-Aboriginal ancestry (only)' includes persons who have non-Aboriginal ancestry only.
95, Visible minority refers to whether a person belongs to a visible minority group as defined by the Employment Equity Act and  if so  the visible minority group to which the person belongs. The Employment Equity Act defines visible minorities as "persons  other than Aboriginal peoples  who are non-Caucasian in race or non-white in colour." The visible minority population consists mainly of the following groups: South Asian  Chinese  Black  Filipino  Latin American  Arab  Southeast Asian  West Asian  Korean and Japanese.
,For more information on the Visible minority variable  including information on its classification  the questions from which it is derived  data quality and its comparability with other sources of data  please refer to the Visible Minority and Population Group Reference Guide  Census of Population  2016.
96, The Employment Equity Act defines visible minorities as 'persons  other than Aboriginal peoples  who are non-Caucasian in race or non-white in colour.'
97, For example  'East Indian ' 'Pakistani ' 'Sri Lankan'  etc.
98, For example  'Vietnamese ' 'Cambodian ' 'Laotian ' 'Thai ' etc.
99, For example  'Afghan ' 'Iranian ' etc.
100, The abbreviation 'n.i.e.' means 'not included elsewhere.' Includes persons with a write-in response such as 'Guyanese ' 'West Indian ' 'Tibetan ' 'Polynesian ' 'Pacific Islander ' etc.
101, Includes persons who gave more than one visible minority group by checking two or more mark-in responses  e.g.  'Black' and 'South Asian.'
102, Includes persons who reported 'Yes' to the Aboriginal group question (Question 18)  as well as persons who were not considered to be members of a visible minority group.
103, This is a total population estimate. The sum of the ethnic groups in this table is greater than the total population estimate because a person may report more than one ethnic origin in the census.
,'Ethnic origin' refers to the ethnic or cultural origins of the person's ancestors. An ancestor is usually more distant than a grandparent. For additional information on the collection and dissemination of ethnic origin data  refer to the Ethnic Origin Reference Guide  Census of Population  2016.
104, Includes general responses indicating North American origins (e.g.  'North American') as well as more specific responses indicating North American origins that have not been included elsewhere (e.g.  'Maritimer').
105, Includes general responses indicating British Isles origins (e.g.  'British ' 'United Kingdom') as well as more specific responses indicating British Isles origins that have not been included elsewhere (e.g.  'Celtic').
106, Includes general responses indicating Western European origins (e.g.  'Western European') as well as more specific responses indicating Western European origins that have not been included elsewhere (e.g.  'Liechtensteiner').
107, Includes general responses indicating Northern European origins (e.g.  'Northern European') as well as more specific responses indicating Northern European origins that have not been included elsewhere (e.g.  'Faroese ' 'Scandinavian').
108, Includes responses of 'Czechoslovakian ' not otherwise specified.
109, Includes general responses indicating Eastern European origins (e.g.  'Eastern European') as well as more specific responses indicating Eastern European origins that have not been included elsewhere (e.g.  'Baltic').
110, Includes responses of 'Yugoslavian ' not otherwise specified.
111, Includes general responses indicating Southern European origins (e.g.  'Southern European') as well as more specific responses indicating Southern European origins that have not been included elsewhere (e.g.  'Gibraltarian').
112, Includes responses of 'Slavic ' not otherwise specified.
113, Includes general responses indicating Other European origins (e.g.  'European') as well as more specific responses indicating European origins that have not been included elsewhere (e.g.  'Central European').
114, Includes responses of 'West Indian ' not otherwise specified.
115, Includes general responses indicating Caribbean origins (e.g.  'Antilles ' 'Caribbean') as well as more specific responses indicating Caribbean origins that have not been included elsewhere (e.g.  'Aruban').
116, Includes general responses indicating Latin  Central or South American origins (e.g.  'South American') as well as more specific responses indicating Latin  Central or South American origins that have not been included elsewhere (e.g.  'Surinamese').
117, Includes general responses indicating Central or West African origins (e.g.  'West African') as well as more specific responses indicating Central or West African origins that have not been included elsewhere (e.g.  'Luba ' 'Mossi').
118, Includes general responses indicating North African origins (e.g.  'North African') as well as more specific responses indicating North African origins that have not been included elsewhere (e.g.  'Maghreb').
119, Includes responses of 'Bantu ' not otherwise specified.
120, Includes general responses indicating Southern or East African origins (e.g.  'East African') as well as more specific responses indicating Southern or East African origins that have not been included elsewhere (e.g.  'Hutu ' 'Shona').
121, Includes responses of 'Black ' not otherwise specified.
122, Includes general responses indicating Other African origins (e.g.  'African') as well as more specific responses indicating Other African origins that have not been included elsewhere (e.g.  'Saharan').
123, Includes responses of 'Arab ' not otherwise specified.
124, Includes general responses indicating West Asian  Central Asian and Middle Eastern origins (e.g.  'West Asian ' 'Middle Eastern') as well as more specific responses indicating West Asian  Central Asian and Middle Eastern origins that have not been included elsewhere (e.g.  'Baloch ' 'Circassian').
125, Includes general responses indicating South Asian origins (e.g.  'South Asian') as well as more specific responses indicating South Asian origins that have not been included elsewhere (e.g.  'Telugu').
126, Includes general responses indicating East and Southeast Asian origins (e.g.  'Southeast Asian') as well as more specific responses indicating East and Southeast Asian origins that have not been included elsewhere (e.g.  'Bruneian').
127, Includes general responses indicating Other Asian origins (e.g.  'Asian') as well as more specific responses indicating Other Asian origins that have not been included elsewhere (e.g.  'Eurasian').
